n anno mese giorno hum_int hum_corrected RH_raw RH_true temp_int temp_corr
23417 2022 12 21 38104.00 8953.639277 1516 49.48 6125 21.65
23418 2022 12 21 38104.00 8954.039500 1516 49.48 6124 21.64
23419 2022 12 21 38104.40 8954.439500 1516 49.48 6124 21.64
23420 2022 12 21 38105.40 8954.839760 1516 49.48 6124 21.64
23421 2022 12 21 38105.40 8955.240251 1516 49.48 6124 21.64
23422 2022 12 21 38105.40 8955.640820 1516 49.48 6124 21.64
23423 2022 12 21 38106.40 8956.041080 1516 49.48 6124 21.64
23424 2022 12 21 38106.40 8956.441549 1516 49.48 6124 21.64
23425 2022 12 21 38107.40 8956.842122 1516 49.48 6124 21.64
23426 2022 12 21 38107.40 8957.242541 1516 49.48 6124 21.64
23427 2022 12 21 38107.40 8957.642984 1516 49.48 6124 21.64
23428 2022 12 21 38108.40 8958.043204 1516 49.48 6124 21.64
23429 2022 12 21 38108.40 8958.443425 1516 49.48 6124 21.64
23430 2022 12 21 38109.40 8958.844009 1516 49.48 6124 21.64
23431 2022 12 21 38109.40 8959.244421 1516 49.48 6125 21.65
23432 2022 12 21 38109.40 8959.644854 1516 49.48 6124 21.64
23433 2022 12 21 38110.40 8960.045066 1516 49.48 6124 21.64
23434 2022 12 21 38110.40 8960.445511 1516 49.48 6125 21.65
23435 2022 12 21 38111.00 8960.445755 1516 49.48 6126 21.66
23436 2022 12 21 38111.00 8960.846082 1516 49.49 6125 21.65
23437 2022 12 21 38111.00 8961.246684 1516 49.48 6126 21.66
23438 2022 12 21 38112.00 8961.647203 1516 49.49 6126 21.66
23439 2022 12 21 38112.00 8962.047811 1516 49.49 6126 21.66
23440 2022 12 21 38113.00 8962.448438 1516 49.49 6126 21.66
23441 2022 12 21 38113.40 8962.848438 1516 49.49 6126 21.66
23442 2022 12 21 38113.40 8963.248870 1516 49.49 6126 21.66
23443 2022 12 21 38113.40 8963.649338 1516 49.49 6127 21.67
23444 2022 12 21 38114.40 8964.049511 1516 49.49 6128 21.68
23445 2022 12 21 38114.40 8964.449862 1516 49.49 6126 21.66
23446 2022 12 21 38115.40 8964.850208 1516 49.49 6128 21.68
23447 2022 12 21 38115.40 8965.250607 1516 49.49 6128 21.68
23448 2022 12 21 38115.40 8965.650985 1517 49.52 6127 21.67
23449 2022 12 21 38116.40 8966.051394 1516 49.49 6127 21.67
23450 2022 12 21 38116.40 8966.451750 1516 49.49 6127 21.67
23451 2022 12 21 38117.40 8966.852216 1516 49.49 6128 21.68
23452 2022 12 21 38117.40 8967.252636 1516 49.49 6127 21.67
23453 2022 12 21 38117.40 8967.653079 1516 49.49 6128 21.68
23454 2022 12 21 38118.40 8968.053693 1516 49.49 6128 21.68
23455 2022 12 21 38118.40 8968.454009 1516 49.49 6128 21.68
23456 2022 12 21 38119.00 8968.454583 1516 49.49 6128 21.68
23457 2022 12 21 38119.00 8968.855153 1516 49.49 6127 21.67
23458 2022 12 21 38119.00 8969.255462 1515 49.45 6128 21.68
23459 2022 12 21 38120.00 8969.655717 1516 49.49 6127 21.67
23460 2022 12 21 38120.00 8970.056303 1516 49.49 6129 21.69
23461 2022 12 21 38121.00 8970.456667 1515 49.46 6128 21.68
23462 2022 12 21 38121.40 8970.856667 1516 49.49 6128 21.68
23463 2022 12 21 38121.40 8971.256965 1515 49.46 6129 21.69
23464 2022 12 21 38121.40 8971.657207 1515 49.46 6128 21.68
23465 2022 12 21 38122.40 8972.057502 1515 49.46 6128 21.68
23466 2022 12 21 38122.40 8972.457710 1515 49.46 6129 21.69
23467 2022 12 21 38123.40 8972.858221 1514 49.43 6130 21.70
23468 2022 12 21 38123.40 8973.258715 1515 49.46 6130 21.70
23469 2022 12 21 38123.40 8973.659250 1514 49.43 6129 21.69
23470 2022 12 21 38124.40 8974.059771 1514 49.43 6130 21.70
23471 2022 12 21 38124.40 8974.460301 1514 49.43 6130 21.70
23472 2022 12 21 38125.40 8974.860873 1514 49.43 6130 21.70
23473 2022 12 21 38125.40 8975.261143 1514 49.43 6130 21.70
23474 2022 12 21 38125.40 8975.661714 1514 49.43 6130 21.70
23475 2022 12 21 38126.40 8976.062316 1514 49.43 6130 21.70
23476 2022 12 21 38126.40 8976.462690 1514 49.43 6130 21.70
23477 2022 12 21 38127.40 8976.863119 1514 49.43 6130 21.70
23478 2022 12 21 38127.00 8976.863639 1513 49.40 6131 21.71
23479 2022 12 21 38127.00 8977.264258 1514 49.43 6130 21.70
23480 2022 12 21 38128.00 8977.664686 1514 49.43 6131 21.71
23481 2022 12 21 38128.00 8978.065046 1513 49.40 6132 21.72
23482 2022 12 21 38129.00 8978.465356 1513 49.40 6132 21.72
23483 2022 12 21 38129.00 8978.865815 1513 49.40 6132 21.72
23484 2022 12 21 38129.40 8979.265815 1512 49.37 6132 21.72
23485 2022 12 21 38129.40 8979.666370 1513 49.40 6132 21.72
23486 2022 12 21 38130.40 8980.066684 1512 49.37 6132 21.72
23487 2022 12 21 38130.40 8980.467220 1512 49.37 6132 21.72
23488 2022 12 21 38131.40 8980.867752 1512 49.37 6133 21.73
23489 2022 12 21 38131.40 8981.268296 1512 49.37 6133 21.73
23490 2022 12 21 38131.40 8981.668828 1512 49.37 6133 21.73
23491 2022 12 21 38132.40 8982.069114 1512 49.37 6133 21.73
23492 2022 12 21 38132.40 8982.469667 1511 49.34 6134 21.74
23493 2022 12 21 38133.40 8982.870255 1512 49.37 6134 21.74
23494 2022 12 21 38133.40 8983.270824 1511 49.34 6134 21.74
23495 2022 12 21 38133.40 8983.671345 1511 49.34 6134 21.74
23496 2022 12 21 38134.40 8984.071943 1511 49.34 6134 21.74
23497 2022 12 21 38134.40 8984.472213 1511 49.34 6134 21.74
23498 2022 12 21 38135.40 8984.872438 1510 49.31 6133 21.73
23499 2022 12 21 38135.40 8985.272664 1511 49.34 6134 21.74
23500 2022 12 21 38135.00 8985.272903 1510 49.31 6133 21.73
23501 2022 12 21 38136.00 8985.673220 1510 49.30 6132 21.72
23502 2022 12 21 38136.00 8986.073507 1511 49.33 6133 21.73
23503 2022 12 21 38137.00 8986.473785 1510 49.30 6132 21.72
23504 2022 12 21 38137.00 8986.874066 1510 49.30 6132 21.72
23505 2022 12 21 38137.00 8987.274364 1511 49.33 6131 21.71
23506 2022 12 21 38137.40 8987.674364 1511 49.33 6131 21.71
23507 2022 12 21 38138.40 8988.074755 1510 49.30 6130 21.70
23508 2022 12 21 38138.40 8988.475059 1510 49.30 6131 21.71
23509 2022 12 21 38139.40 8988.875621 1510 49.30 6131 21.71
23510 2022 12 21 38139.40 8989.276059 1510 49.30 6130 21.70
23511 2022 12 21 38139.40 8989.676487 1511 49.33 6129 21.69
23512 2022 12 21 38140.40 8990.077130 1510 49.30 6130 21.70
23513 2022 12 21 38140.40 8990.477922 1511 49.33 6130 21.70
23514 2022 12 21 38141.40 8990.878635 1511 49.33 6130 21.70
23515 2022 12 21 38141.40 8991.279136 1511 49.33 6129 21.69
23516 2022 12 21 38141.40 8991.679860 1511 49.33 6129 21.69
23517 2022 12 21 38142.40 8992.080575 1511 49.33 6130 21.70
23518 2022 12 21 38142.40 8992.480846 1511 49.33 6129 21.69
23519 2022 12 21 38143.40 8992.881204 1512 49.36 6128 21.68
23520 2022 12 21 38143.40 8993.281633 1511 49.33 6128 21.68
23521 2022 12 21 38143.00 8993.282118 1512 49.36 6129 21.69
23522 2022 12 21 38144.00 8993.682604 1512 49.36 6128 21.68
23523 2022 12 21 38144.00 8994.082828 1512 49.36 6128 21.68
23524 2022 12 21 38145.00 8994.483267 1512 49.36 6128 21.68
23525 2022 12 21 38145.00 8994.883816 1512 49.36 6128 21.68
23526 2022 12 21 38145.00 8995.284038 1512 49.36 6128 21.68
23527 2022 12 21 38145.40 8995.684038 1512 49.36 6128 21.68
23528 2022 12 21 38146.40 8996.084653 1512 49.36 6128 21.68
23529 2022 12 21 38146.40 8996.485234 1512 49.36 6129 21.69
23530 2022 12 21 38147.40 8996.885491 1512 49.36 6130 21.70
23531 2022 12 21 38147.40 8997.286052 1512 49.36 6129 21.69
23532 2022 12 21 38147.40 8997.686681 1512 49.36 6130 21.70
23533 2022 12 21 38148.40 8998.086957 1512 49.36 6129 21.69
23534 2022 12 21 38148.40 8998.487522 1512 49.36 6129 21.69
23535 2022 12 21 38149.40 8998.888122 1512 49.36 6130 21.70
23536 2022 12 21 38149.40 8999.288354 1512 49.36 6130 21.70
23537 2022 12 21 38149.40 8999.688962 1512 49.36 6129 21.69
23538 2022 12 21 38150.40 9000.089547 1513 49.39 6129 21.69
23539 2022 12 21 38150.40 9000.489759 1512 49.36 6129 21.69
23540 2022 12 21 38151.40 9000.890390 1512 49.36 6128 21.68
23541 2022 12 21 38151.40 9001.290695 1512 49.36 6128 21.68
23542 2022 12 21 38151.40 9001.691205 1512 49.36 6128 21.68
23543 2022 12 21 38152.00 9001.691893 1513 49.39 6129 21.69
23544 2022 12 21 38152.00 9002.092545 1513 49.39 6129 21.69
23545 2022 12 21 38153.00 9002.492858 1512 49.36 6128 21.68
23546 2022 12 21 38153.00 9002.893533 1513 49.39 6128 21.68
23547 2022 12 21 38153.00 9003.294103 1514 49.42 6128 21.68
23548 2022 12 21 38154.00 9003.694818 1513 49.39 6127 21.67
23549 2022 12 21 38154.40 9004.094818 1513 49.39 6128 21.68
23550 2022 12 21 38154.40 9004.495243 1513 49.39 6127 21.67
23551 2022 12 21 38155.40 9004.895944 1513 49.39 6127 21.67
23552 2022 12 21 38155.40 9005.296216 1513 49.39 6127 21.67
23553 2022 12 21 38155.40 9005.696461 1514 49.42 6127 21.67
23554 2022 12 21 38156.40 9006.096908 1514 49.42 6127 21.67
23555 2022 12 21 38156.40 9006.497398 1513 49.39 6127 21.67
23556 2022 12 21 38157.40 9006.897919 1514 49.42 6127 21.67
23557 2022 12 21 38157.40 9007.298413 1514 49.42 6128 21.68
23558 2022 12 21 38157.40 9007.698804 1514 49.42 6127 21.67
23559 2022 12 21 38158.40 9008.099299 1514 49.42 6127 21.67
23560 2022 12 21 38158.40 9008.499855 1514 49.42 6127 21.67
23561 2022 12 21 38159.40 9008.900424 1514 49.42 6126 21.66
23562 2022 12 21 38159.40 9009.300967 1514 49.42 6126 21.66
23563 2022 12 21 38159.40 9009.701553 1514 49.42 6126 21.66
23564 2022 12 21 38160.00 9009.701883 1514 49.42 6126 21.66
23565 2022 12 21 38160.00 9010.102124 1514 49.42 6127 21.67
23566 2022 12 21 38161.00 9010.502396 1515 49.45 6127 21.67
23567 2022 12 21 38161.00 9010.902666 1514 49.42 6127 21.67
23568 2022 12 21 38161.00 9011.302955 1515 49.45 6127 21.67
23569 2022 12 21 38162.00 9011.703253 1514 49.42 6128 21.68
23570 2022 12 21 38162.40 9012.103253 1515 49.46 6127 21.67
23571 2022 12 21 38162.40 9012.503633 1515 49.45 6128 21.68
23572 2022 12 21 38163.40 9012.903911 1515 49.46 6127 21.67
23573 2022 12 21 38163.40 9013.304207 1515 49.45 6126 21.66
23574 2022 12 21 38163.40 9013.704503 1516 49.49 6127 21.67
23575 2022 12 21 38164.40 9014.104799 1516 49.49 6126 21.66
23576 2022 12 21 38164.40 9014.505124 1516 49.49 6128 21.68
23577 2022 12 21 38165.40 9014.905441 1516 49.49 6127 21.67
23578 2022 12 21 38165.40 9015.305881 1516 49.49 6127 21.67
23579 2022 12 21 38165.40 9015.706272 1516 49.49 6126 21.66
23580 2022 12 21 38166.40 9016.106986 1516 49.49 6127 21.67
23581 2022 12 21 38166.40 9016.507591 1516 49.49 6128 21.68
23582 2022 12 21 38167.40 9016.908000 1516 49.49 6127 21.67
23583 2022 12 21 38167.40 9017.308523 1516 49.49 6126 21.66
23584 2022 12 21 38167.40 9017.709029 1516 49.49 6127 21.67
23585 2022 12 21 38168.40 9018.109581 1516 49.49 6128 21.68
23586 2022 12 21 38168.00 9018.110232 1516 49.49 6128 21.68
23587 2022 12 21 38169.00 9018.510926 1516 49.49 6126 21.66
23588 2022 12 21 38169.00 9018.911641 1516 49.49 6126 21.66
23589 2022 12 21 38169.00 9019.312136 1517 49.52 6126 21.66
23590 2022 12 21 38170.00 9019.712584 1516 49.49 6127 21.67
23591 2022 12 21 38170.00 9020.112989 1516 49.49 6126 21.66
23592 2022 12 21 38170.40 9020.512989 1516 49.49 6126 21.66
23593 2022 12 21 38171.40 9020.913600 1516 49.49 6126 21.66
23594 2022 12 21 38171.40 9021.313862 1516 49.49 6126 21.66
23595 2022 12 21 38171.40 9021.714362 1516 49.49 6126 21.66
23596 2022 12 21 38172.40 9022.114907 1516 49.49 6127 21.67
23597 2022 12 21 38172.40 9022.515150 1516 49.49 6126 21.66
23598 2022 12 21 38173.40 9022.915713 1516 49.49 6126 21.66
23599 2022 12 21 38173.40 9023.316275 1516 49.49 6125 21.65
23600 2022 12 21 38173.40 9023.716488 1517 49.52 6125 21.65
23601 2022 12 21 38174.40 9024.117032 1516 49.48 6126 21.66
23602 2022 12 21 38174.40 9024.517654 1517 49.52 6125 21.65
23603 2022 12 21 38175.40 9024.918087 1517 49.52 6126 21.66
23604 2022 12 21 38175.40 9025.318717 1517 49.52 6126 21.66
23605 2022 12 21 38175.40 9025.719153 1517 49.52 6125 21.65
23606 2022 12 21 38176.40 9026.119726 1516 49.48 6124 21.64
23607 2022 12 21 38176.40 9026.520317 1517 49.51 6125 21.65
23608 2022 12 21 38177.00 9026.520992 1516 49.48 6124 21.64
23609 2022 12 21 38177.00 9026.921624 1516 49.48 6124 21.64
23610 2022 12 21 38177.00 9027.322162 1516 49.48 6123 21.63
23611 2022 12 21 38178.00 9027.722877 1516 49.48 6124 21.64
23612 2022 12 21 38178.00 9028.123397 1516 49.48 6123 21.63
23613 2022 12 21 38179.00 9028.524056 1516 49.48 6124 21.64
23614 2022 12 21 38179.40 9028.924056 1516 49.48 6125 21.65
23615 2022 12 21 38179.40 9029.324674 1517 49.52 6126 21.66
23616 2022 12 21 38179.40 9029.725330 1517 49.52 6125 21.65
23617 2022 12 21 38180.40 9030.126009 1516 49.48 6125 21.65
23618 2022 12 21 38180.40 9030.526697 1516 49.48 6126 21.66
23619 2022 12 21 38181.40 9030.927338 1516 49.49 6126 21.66
23620 2022 12 21 38181.40 9031.327673 1516 49.49 6126 21.66
23621 2022 12 21 38181.40 9031.727897 1516 49.49 6126 21.66
23622 2022 12 21 38182.40 9032.128358 1516 49.49 6125 21.65
23623 2022 12 21 38182.40 9032.528723 1516 49.48 6126 21.66
23624 2022 12 21 38183.40 9032.929155 1516 49.49 6126 21.66
23625 2022 12 21 38183.40 9033.329680 1516 49.49 6126 21.66
23626 2022 12 21 38183.40 9033.730165 1516 49.49 6127 21.67
23627 2022 12 21 38184.40 9034.130507 1516 49.49 6126 21.66
23628 2022 12 21 38184.40 9034.531047 1516 49.49 6127 21.67
23629 2022 12 21 38185.00 9034.531662 1516 49.49 6127 21.67
23630 2022 12 21 38185.00 9034.932201 1515 49.45 6128 21.68
23631 2022 12 21 38185.00 9035.332697 1515 49.46 6127 21.67
23632 2022 12 21 38186.00 9035.733290 1516 49.49 6127 21.67
23633 2022 12 21 38186.00 9036.133882 1515 49.45 6128 21.68
23634 2022 12 21 38187.00 9036.534323 1516 49.49 6127 21.67
23635 2022 12 21 38187.40 9036.934323 1515 49.45 6127 21.67
23636 2022 12 21 38187.40 9037.334822 1516 49.49 6127 21.67
23637 2022 12 21 38187.40 9037.735420 1515 49.45 6127 21.67
23638 2022 12 21 38188.40 9038.136047 1515 49.45 6126 21.66
23639 2022 12 21 38188.40 9038.536601 1516 49.49 6126 21.66
23640 2022 12 21 38189.40 9038.936992 1515 49.45 6127 21.67
23641 2022 12 21 38189.40 9039.337466 1516 49.49 6127 21.67
23642 2022 12 21 38189.40 9039.737958 1516 49.49 6126 21.66
23643 2022 12 21 38190.40 9040.138471 1516 49.49 6127 21.67
23644 2022 12 21 38190.40 9040.538987 1517 49.52 6127 21.67
23645 2022 12 21 38191.40 9040.939534 1516 49.49 6126 21.66
23646 2022 12 21 38191.40 9041.339900 1516 49.49 6126 21.66
23647 2022 12 21 38191.40 9041.740435 1517 49.52 6127 21.67
23648 2022 12 21 38192.40 9042.140743 1517 49.52 6126 21.66
23649 2022 12 21 38192.40 9042.541300 1518 49.55 6126 21.66
23650 2022 12 21 38193.40 9042.941934 1518 49.55 6127 21.67
23651 2022 12 21 38193.00 9042.942465 1518 49.55 6126 21.66
23652 2022 12 21 38193.00 9043.342768 1518 49.55 6127 21.67
23653 2022 12 21 38194.00 9043.743295 1519 49.58 6126 21.66
23654 2022 12 21 38194.00 9044.143535 1519 49.58 6126 21.66
23655 2022 12 21 38195.00 9044.543968 1519 49.58 6128 21.68
23656 2022 12 21 38195.40 9044.943968 1519 49.58 6127 21.67
23657 2022 12 21 38195.40 9045.344440 1518 49.55 6127 21.67
23658 2022 12 21 38195.40 9045.744939 1519 49.58 6127 21.67
23659 2022 12 21 38196.40 9046.145451 1518 49.55 6126 21.66
23660 2022 12 21 38196.40 9046.545759 1518 49.55 6127 21.67
23661 2022 12 21 38197.40 9046.946315 1518 49.55 6128 21.68
23662 2022 12 21 38197.40 9047.346663 1518 49.55 6128 21.68
23663 2022 12 21 38197.40 9047.747213 1518 49.55 6128 21.68
23664 2022 12 21 38198.40 9048.147529 1517 49.52 6128 21.68
23665 2022 12 21 38198.40 9048.548074 1517 49.52 6128 21.68
23666 2022 12 21 38199.40 9048.948658 1517 49.52 6128 21.68
23667 2022 12 21 38199.40 9049.348932 1516 49.49 6129 21.69
23668 2022 12 21 38199.40 9049.749481 1516 49.49 6129 21.69
23669 2022 12 21 38200.40 9050.150083 1516 49.49 6129 21.69
23670 2022 12 21 38200.40 9050.550381 1516 49.49 6129 21.69
23671 2022 12 21 38201.40 9050.950744 1516 49.49 6129 21.69
23672 2022 12 21 38201.00 9050.951231 1515 49.46 6129 21.69
23673 2022 12 21 38201.00 9051.351467 1516 49.49 6130 21.70
23674 2022 12 21 38202.00 9051.752067 1515 49.46 6130 21.70
23675 2022 12 21 38202.00 9052.152667 1515 49.46 6130 21.70
23676 2022 12 21 38203.00 9052.553074 1515 49.46 6130 21.70
23677 2022 12 21 38203.00 9052.953635 1514 49.43 6130 21.70
23678 2022 12 21 38203.00 9053.354022 1514 49.43 6130 21.70
23679 2022 12 21 38203.40 9053.754022 1514 49.43 6130 21.70
23680 2022 12 21 38204.40 9054.154413 1514 49.43 6129 21.69
23681 2022 12 21 38204.40 9054.555034 1514 49.43 6130 21.70
23682 2022 12 21 38205.40 9054.955721 1514 49.43 6130 21.70
23683 2022 12 21 38205.40 9055.356311 1514 49.43 6130 21.70
23684 2022 12 21 38205.40 9055.756976 1514 49.43 6131 21.71
23685 2022 12 21 38206.40 9056.157499 1514 49.43 6131 21.71
23686 2022 12 21 38206.40 9056.558151 1513 49.40 6130 21.70
23687 2022 12 21 38207.40 9056.958794 1513 49.40 6130 21.70
23688 2022 12 21 38207.40 9057.359206 1512 49.36 6130 21.70
23689 2022 12 21 38207.40 9057.759578 1513 49.40 6130 21.70
23690 2022 12 21 38208.40 9058.159852 1512 49.36 6129 21.69
23691 2022 12 21 38208.40 9058.560275 1513 49.39 6129 21.69
23692 2022 12 21 38209.40 9058.960727 1512 49.36 6130 21.70
23693 2022 12 21 38209.40 9059.361193 1512 49.36 6129 21.69
23694 2022 12 21 38209.00 9059.361462 1512 49.36 6129 21.69
23695 2022 12 21 38210.00 9059.761677 1512 49.36 6129 21.69
23696 2022 12 21 38210.00 9060.161909 1512 49.36 6130 21.70
23697 2022 12 21 38211.00 9060.562158 1512 49.36 6130 21.70
23698 2022 12 21 38211.00 9060.962433 1512 49.36 6128 21.68
23699 2022 12 21 38211.00 9061.362728 1512 49.36 6129 21.69
23700 2022 12 21 38211.40 9061.762728 1512 49.36 6129 21.69
23701 2022 12 21 38212.40 9062.163108 1512 49.36 6128 21.68
23702 2022 12 21 38212.40 9062.563450 1512 49.36 6129 21.69
23703 2022 12 21 38213.40 9062.963749 1512 49.36 6128 21.68
23704 2022 12 21 38213.40 9063.364371 1512 49.36 6128 21.68
23705 2022 12 21 38213.40 9063.765014 1512 49.36 6128 21.68
23706 2022 12 21 38214.40 9064.165717 1512 49.36 6128 21.68
23707 2022 12 21 38214.40 9064.566387 1512 49.36 6128 21.68
23708 2022 12 21 38215.40 9064.967027 1512 49.36 6127 21.67
23709 2022 12 21 38215.40 9065.367680 1512 49.36 6128 21.68
23710 2022 12 21 38215.40 9065.768316 1513 49.39 6127 21.67
23711 2022 12 21 38216.40 9066.168923 1512 49.36 6127 21.67
23712 2022 12 21 38216.40 9066.569446 1512 49.36 6128 21.68
23713 2022 12 21 38217.40 9066.970128 1512 49.36 6128 21.68
23714 2022 12 21 38217.40 9067.370622 1513 49.39 6128 21.68
23715 2022 12 21 38217.40 9067.771288 1513 49.39 6128 21.68
23716 2022 12 21 38218.00 9067.771857 1513 49.39 6129 21.69
23717 2022 12 21 38218.00 9068.172464 1513 49.39 6129 21.69
23718 2022 12 21 38219.00 9068.573133 1513 49.39 6128 21.68
23719 2022 12 21 38219.00 9068.973855 1513 49.39 6128 21.68
23720 2022 12 21 38219.00 9069.374307 1514 49.42 6128 21.68
23721 2022 12 21 38220.00 9069.774565 1513 49.39 6128 21.68
23722 2022 12 21 38220.40 9070.174565 1514 49.42 6129 21.69
23723 2022 12 21 38220.40 9070.574794 1514 49.43 6130 21.70
23724 2022 12 21 38221.40 9070.974997 1514 49.43 6129 21.69
23725 2022 12 21 38221.40 9071.375259 1513 49.39 6129 21.69
23726 2022 12 21 38221.40 9071.775486 1514 49.43 6129 21.69
23727 2022 12 21 38222.40 9072.175707 1514 49.43 6129 21.69
23728 2022 12 21 38222.40 9072.575928 1514 49.43 6128 21.68
23729 2022 12 21 38223.40 9072.976153 1514 49.42 6129 21.69
23730 2022 12 21 38223.40 9073.376402 1514 49.43 6130 21.70
23731 2022 12 21 38223.40 9073.776561 1514 49.43 6129 21.69
23732 2022 12 21 38224.40 9074.176777 1514 49.43 6129 21.69
23733 2022 12 21 38224.40 9074.576995 1514 49.43 6130 21.70
23734 2022 12 21 38225.40 9074.977202 1514 49.43 6130 21.70
23735 2022 12 21 38225.40 9075.377616 1515 49.46 6130 21.70
23736 2022 12 21 38225.40 9075.778148 1515 49.46 6130 21.70
23737 2022 12 21 38226.00 9075.778740 1516 49.49 6130 21.70
23738 2022 12 21 38226.00 9076.178930 1515 49.46 6130 21.70
23739 2022 12 21 38227.00 9076.579445 1515 49.46 6130 21.70
23740 2022 12 21 38227.00 9076.979948 1515 49.46 6130 21.70
23741 2022 12 21 38227.00 9077.380417 1515 49.46 6130 21.70
23742 2022 12 21 38228.00 9077.780964 1515 49.46 6130 21.70
23743 2022 12 21 38228.40 9078.180964 1515 49.46 6130 21.70
23744 2022 12 21 38228.40 9078.581469 1515 49.46 6130 21.70
23745 2022 12 21 38229.40 9078.982009 1514 49.43 6130 21.70
23746 2022 12 21 38229.40 9079.382248 1515 49.46 6130 21.70
23747 2022 12 21 38229.40 9079.782452 1516 49.49 6131 21.71
23748 2022 12 21 38230.40 9080.183002 1515 49.46 6130 21.70
23749 2022 12 21 38230.40 9080.583237 1515 49.46 6131 21.71
23750 2022 12 21 38231.40 9080.983797 1514 49.43 6130 21.70
23751 2022 12 21 38231.40 9081.384354 1514 49.43 6131 21.71
23752 2022 12 21 38231.40 9081.784924 1514 49.43 6131 21.71
23753 2022 12 21 38232.40 9082.185505 1514 49.43 6131 21.71
23754 2022 12 21 38232.40 9082.586097 1514 49.43 6131 21.71
23755 2022 12 21 38233.40 9082.986484 1514 49.43 6132 21.72
23756 2022 12 21 38233.40 9083.387094 1514 49.43 6130 21.70
23757 2022 12 21 38233.40 9083.787648 1514 49.43 6130 21.70
23758 2022 12 21 38234.40 9084.188146 1514 49.43 6130 21.70
23759 2022 12 21 38234.00 9084.188506 1514 49.43 6130 21.70
23760 2022 12 21 38235.00 9084.588972 1514 49.43 6131 21.71
23761 2022 12 21 38235.00 9084.989684 1514 49.43 6131 21.71
23762 2022 12 21 38235.00 9085.390402 1514 49.43 6131 21.71
23763 2022 12 21 38236.00 9085.790848 1513 49.40 6130 21.70
23764 2022 12 21 38236.00 9086.191371 1514 49.43 6130 21.70
23765 2022 12 21 38236.40 9086.591371 1514 49.43 6131 21.71
23766 2022 12 21 38237.40 9086.992018 1513 49.40 6130 21.70
23767 2022 12 21 38237.40 9087.392626 1513 49.40 6130 21.70
23768 2022 12 21 38237.40 9087.793220 1514 49.43 6131 21.71
